Jahr,Rubrik,Energietraeger,TJ
"2008,""Endverbrauch - Dienstleistungen"",""Erdölprodukte"",45930"
"2008,""Endverbrauch - Dienstleistungen"",""Fernwärme"",3530"
"2008,""Endverbrauch - Dienstleistungen"",""Gas"",24180"
"2008,""Endverbrauch - Dienstleistungen"",""Holzenergie"",6600"
"2008,""Endverbrauch - Dienstleistungen"",""Kernbrennstoffe"","
"2008,""Endverbrauch - Dienstleistungen"",""Kohle"",0"
"2008,""Endverbrauch - Dienstleistungen"",""Müll und Industrieabfälle"",0"
"2008,""Endverbrauch - Dienstleistungen"",""Rohöl"","
"2008,""Endverbrauch - Dienstleistungen"",""Uebrige erneuerbare Energien"",2360"
"2008,""Endverbrauch - Dienstleistungen"",""Wasserkraft"","
"2008,""Endverbrauch - Haushalte"",""Elektrizität"",64430"
"2008,""Endverbrauch - Haushalte"",""Erdölprodukte"",108870"
"2008,""Endverbrauch - Haushalte"",""Fernwärme"",5600"
"2008,""Endverbrauch - Haushalte"",""Gas"",42660"
"2008,""Endverbrauch - Haushalte"",""Holzenergie"",19660"
"2008,""Endverbrauch - Haushalte"",""Kernbrennstoffe"","
"2008,""Endverbrauch - Haushalte"",""Kohle"",400"
"2008,""Endverbrauch - Haushalte"",""Müll und Industrieabfälle"",0"
"2008,""Endverbrauch - Haushalte"",""Rohöl"","
"2008,""Endverbrauch - Haushalte"",""Uebrige erneuerbare Energien"",7380"
"2008,""Endverbrauch - Haushalte"",""Wasserkraft"","
"2008,""Endverbrauch - Industrie"",""Elektrizität"",69220"
"2008,""Endverbrauch - Industrie"",""Erdölprodukte"",29720"
"2008,""Endverbrauch - Industrie"",""Fernwärme"",6130"
"2008,""Endverbrauch - Industrie"",""Gas"",39140"
"2008,""Endverbrauch - Industrie"",""Holzenergie"",9000"
"2008,""Endverbrauch - Industrie"",""Kernbrennstoffe"","
"2008,""Endverbrauch - Industrie"",""Kohle"",6160"
"2008,""Endverbrauch - Industrie"",""Müll und Industrieabfälle"",11110"
"2008,""Endverbrauch - Industrie"",""Rohöl"","
"2008,""Endverbrauch - Industrie"",""Uebrige erneuerbare Energien"",830"
"2008,""Endverbrauch - Industrie"",""Wasserkraft"","
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Elektrizität"",3640"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Erdölprodukte"",3710"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Fernwärme"",0"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Gas"",1250"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Holzenergie"",690"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kernbrennstoffe"","
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kohle"",0"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Müll und Industrieabfälle"",0"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Rohöl"","
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Uebrige erneuerbare Energien"",120"
"2008,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Wasserkraft"","
"2008,""Endverbrauch - Total"",""Elektrizität"",211420"
"2008,""Endverbrauch - Total"",""Erdölprodukte"",486650"
"2008,""Endverbrauch - Total"",""Fernwärme"",15260"
"2008,""Endverbrauch - Total"",""Gas"",109160"
"2008,""Endverbrauch - Total"",""Holzenergie"",35950"
"2008,""Endverbrauch - Total"",""Kernbrennstoffe"",0"
"2008,""Endverbrauch - Total"",""Kohle"",6560"
"2008,""Endverbrauch - Total"",""Müll und Industrieabfälle"",11110"
"2008,""Endverbrauch - Total"",""Rohöl"",0"
"2008,""Endverbrauch - Total"",""Uebrige erneuerbare Energien"",11200"
"2008,""Endverbrauch - Total"",""Wasserkraft"",0"
"2008,""Endverbrauch - Verkehr"",""Elektrizität"",12110"
"2008,""Endverbrauch - Verkehr"",""Erdölprodukte"",298420"
"2008,""Endverbrauch - Verkehr"",""Fernwärme"","
"2008,""Endverbrauch - Verkehr"",""Gas"",1930"
"2008,""Endverbrauch - Verkehr"",""Holzenergie"","
"2008,""Endverbrauch - Verkehr"",""Kernbrennstoffe"","
"2008,""Endverbrauch - Verkehr"",""Kohle"","
"2008,""Endverbrauch - Verkehr"",""Müll und Industrieabfälle"","
"2008,""Endverbrauch - Verkehr"",""Rohöl"","
"2008,""Endverbrauch - Verkehr"",""Uebrige erneuerbare Energien"",510"
"2008,""Endverbrauch - Verkehr"",""Wasserkraft"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Elektrizität"",1310"
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Erdölprodukte"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Fernwärme"",10"
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Gas"",110"
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Holzenergie"",-1110"
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Kernbrennstoffe"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Kohle"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Müll und Industrieabfälle"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Rohöl"","
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Uebrige erneuerbare Energien"",-1410"
"2008,""Energieumwandlung - Diverse Erneuerbare"",""Wasserkraft"","
"2008,""Energieumwandlung - Gaswerke"",""Elektrizität"","
"2008,""Energieumwandlung - Gaswerke"",""Erdölprodukte"",-60"
"2008,""Energieumwandlung - Gaswerke"",""Fernwärme"","
"2008,""Energieumwandlung - Gaswerke"",""Gas"",50"
"2008,""Energieumwandlung - Gaswerke"",""Holzenergie"","
"2008,""Energieumwandlung - Gaswerke"",""Kernbrennstoffe"","
"2008,""Energieumwandlung - Gaswerke"",""Kohle"","
"2008,""Energieumwandlung - Gaswerke"",""Müll und Industrieabfälle"","
"2008,""Energieumwandlung - Gaswerke"",""Rohöl"","
"2008,""Energieumwandlung - Gaswerke"",""Uebrige erneuerbare Energien"","
"2008,""Energieumwandlung - Gaswerke"",""Wasserkraft"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Elektrizität"",94080"
"2008,""Energieumwandlung - Kernkraftwerke"",""Erdölprodukte"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Fernwärme"",1290"
"2008,""Energieumwandlung - Kernkraftwerke"",""Gas"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Holzenergie"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Kernbrennstoffe"",-285080"
"2008,""Energieumwandlung - Kernkraftwerke"",""Kohle"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Müll und Industrieabfälle"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Rohöl"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Uebrige erneuerbare Energien"","
"2008,""Energieumwandlung - Kernkraftwerke"",""Wasserkraft"","
"2008,""Energieumwandlung - Raffinerien"",""Elektrizität"","
"2008,""Energieumwandlung - Raffinerien"",""Erdölprodukte"",217560"
"2008,""Energieumwandlung - Raffinerien"",""Fernwärme"","
"2008,""Energieumwandlung - Raffinerien"",""Gas"","
"2008,""Energieumwandlung - Raffinerien"",""Holzenergie"","
"2008,""Energieumwandlung - Raffinerien"",""Kernbrennstoffe"","
"2008,""Energieumwandlung - Raffinerien"",""Kohle"","
"2008,""Energieumwandlung - Raffinerien"",""Müll und Industrieabfälle"","
"2008,""Energieumwandlung - Raffinerien"",""Rohöl"",-218340"
"2008,""Energieumwandlung - Raffinerien"",""Uebrige erneuerbare Energien"","
"2008,""Energieumwandlung - Raffinerien"",""Wasserkraft"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Elektrizität"",135210"
"2008,""Energieumwandlung - Wasserkraftwerke"",""Erdölprodukte"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Fernwärme"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Gas"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Holzenergie"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Kernbrennstoffe"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Kohle"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Müll und Industrieabfälle"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Rohöl"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Uebrige erneuerbare Energien"","
"2008,""Energieumwandlung - Wasserkraftwerke"",""Wasserkraft"",-135210"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Elektrizität"",10480"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Erdölprodukte"",-670"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Fernwärme"",15570"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Gas"",-8350"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Holzenergie"",-400"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kernbrennstoffe"","
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Kohle"",0"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Müll und Industrieabfälle"",-43580"
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Rohöl"","
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Uebrige erneuerbare Energien"","
"2008,""Energieumwandlung - konventionell-thermische Kraft-, Fernheiz- und Fernheizkraftwerke"",""Wasserkraft"","
"2008,""Export"",""Elektrizität"",-117850"
"2008,""Export"",""Erdölprodukte"",-27190"
"2008,""Export"",""Fernwärme"","
"2008,""Export"",""Gas"","
"2008,""Export"",""Holzenergie"",-360"
"2008,""Export"",""Kernbrennstoffe"","
"2008,""Export"",""Kohle"",0"
"2008,""Export"",""Müll und Industrieabfälle"","
"2008,""Export"",""Rohöl"","
"2008,""Export"",""Uebrige erneuerbare Energien"",0"
"2008,""Export"",""Wasserkraft"","
"2008,""Import"",""Elektrizität"",113760"
"2008,""Import"",""Erdölprodukte"",329100"
"2008,""Import"",""Fernwärme"","
"2008,""Import"",""Gas"",117530"
"2008,""Import"",""Holzenergie"",790"
"2008,""Import"",""Kernbrennstoffe"",285080"
"2008,""Import"",""Kohle"",6490"
"2008,""Import"",""Müll und Industrieabfälle"","
"2008,""Import"",""Rohöl"",219200"
"2008,""Import"",""Uebrige erneuerbare Energien"",10"
"2008,""Import"",""Wasserkraft"","
"2008,""Inlandproduktion"",""Elektrizität"","
"2008,""Inlandproduktion"",""Erdölprodukte"","
"2008,""Inlandproduktion"",""Fernwärme"","
"2008,""Inlandproduktion"",""Gas"",0"
"2008,""Inlandproduktion"",""Holzenergie"",37030"
"2008,""Inlandproduktion"",""Kernbrennstoffe"","
"2008,""Inlandproduktion"",""Kohle"",0"
"2008,""Inlandproduktion"",""Müll und Industrieabfälle"",54690"
"2008,""Inlandproduktion"",""Rohöl"",0"
"2008,""Inlandproduktion"",""Uebrige erneuerbare Energien"",12600"
"2008,""Inlandproduktion"",""Wasserkraft"",135210"
"2008,""Lagerveränderung"",""Elektrizität"","
"2008,""Lagerveränderung"",""Erdölprodukte"",5740"
"2008,""Lagerveränderung"",""Fernwärme"","
"2008,""Lagerveränderung"",""Gas"","
"2008,""Lagerveränderung"",""Holzenergie"","
"2008,""Lagerveränderung"",""Kernbrennstoffe"","
"2008,""Lagerveränderung"",""Kohle"",70"
"2008,""Lagerveränderung"",""Müll und Industrieabfälle"","
"2008,""Lagerveränderung"",""Rohöl"",-860"
"2008,""Lagerveränderung"",""Uebrige erneuerbare Energien"","
"2008,""Lagerveränderung"",""Wasserkraft"","
"2008,""Nichtenergetischer Verbrauch"",""Elektrizität"","
"2008,""Nichtenergetischer Verbrauch"",""Erdölprodukte"",-22910"
"2008,""Nichtenergetischer Verbrauch"",""Fernwärme"","
"2008,""Nichtenergetischer Verbrauch"",""Gas"","
"2008,""Nichtenergetischer Verbrauch"",""Holzenergie"","
"2008,""Nichtenergetischer Verbrauch"",""Kernbrennstoffe"","
"2008,""Nichtenergetischer Verbrauch"",""Kohle"","
"2008,""Nichtenergetischer Verbrauch"",""Müll und Industrieabfälle"","
"2008,""Nichtenergetischer Verbrauch"",""Rohöl"","
"2008,""Nichtenergetischer Verbrauch"",""Uebrige erneuerbare Energien"","
"2008,""Nichtenergetischer Verbrauch"",""Wasserkraft"","
"2009,""Bruttoverbrauch"",""Elektrizität"",-7770"
"2009,""Bruttoverbrauch"",""Erdölprodukte"",304690"
"2009,""Bruttoverbrauch"",""Fernwärme"","
"2009,""Bruttoverbrauch"",""Gas"",112810"
"2009,""Bruttoverbrauch"",""Holzenergie"",39240"
"2009,""Bruttoverbrauch"",""Kernbrennstoffe"",284930"
"2009,""Bruttoverbrauch"",""Kohle"",6190"
"2009,""Bruttoverbrauch"",""Müll und Industrieabfälle"",52770"
"2009,""Bruttoverbrauch"",""Rohöl"",208020"
"2009,""Bruttoverbrauch"",""Uebrige erneuerbare Energien"",13660"
"2009,""Bruttoverbrauch"",""Wasserkraft"",133690"
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Elektrizität"",-24630"
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Erdölprodukte"",-14270"
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Fernwärme"",-1670"
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Gas"",-180"
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Holzenergie"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Kernbrennstoffe"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Kohle"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Müll und Industrieabfälle"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Rohöl"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Uebrige erneuerbare Energien"","
"2009,""Eigenverbrauch des Energiesektors, Netzverluste, Verbrauch der Speicherungen"",""Wasserkraft"","
"2009,""Endverbrauch - Dienstleistungen"",""Elektrizität"",61660"
"2009,""Endverbrauch - Dienstleistungen"",""Erdölprodukte"",43960"
"2009,""Endverbrauch - Dienstleistungen"",""Fernwärme"",3540"
"2009,""Endverbrauch - Dienstleistungen"",""Gas"",24040"
"2009,""Endverbrauch - Dienstleistungen"",""Holzenergie"",7130"
"2009,""Endverbrauch - Dienstleistungen"",""Kernbrennstoffe"","
"2009,""Endverbrauch - Dienstleistungen"",""Kohle"",0"
"2009,""Endverbrauch - Dienstleistungen"",""Müll und Industrieabfälle"",0"
"2009,""Endverbrauch - Dienstleistungen"",""Rohöl"","
"2009,""Endverbrauch - Dienstleistungen"",""Uebrige erneuerbare Energien"",2470"
"2009,""Endverbrauch - Dienstleistungen"",""Wasserkraft"","
"2009,""Endverbrauch - Haushalte"",""Elektrizität"",64510"
"2009,""Endverbrauch - Haushalte"",""Erdölprodukte"",105470"
"2009,""Endverbrauch - Haushalte"",""Fernwärme"",5650"
"2009,""Endverbrauch - Haushalte"",""Gas"",42740"
"2009,""Endverbrauch - Haushalte"",""Holzenergie"",19860"
"2009,""Endverbrauch - Haushalte"",""Kernbrennstoffe"","
"2009,""Endverbrauch - Haushalte"",""Kohle"",400"
"2009,""Endverbrauch - Haushalte"",""Müll und Industrieabfälle"",0"
"2009,""Endverbrauch - Haushalte"",""Rohöl"","
"2009,""Endverbrauch - Haushalte"",""Uebrige erneuerbare Energien"",8190"
"2009,""Endverbrauch - Haushalte"",""Wasserkraft"","
"2009,""Endverbrauch - Industrie"",""Elektrizität"",65360"
"2009,""Endverbrauch - Industrie"",""Erdölprodukte"",28700"
"2009,""Endverbrauch - Industrie"",""Fernwärme"",5930"
"2009,""Endverbrauch - Industrie"",""Gas"",35550"
"2009,""Endverbrauch - Industrie"",""Holzenergie"",9500"
"2009,""Endverbrauch - Industrie"",""Kernbrennstoffe"","
"2009,""Endverbrauch - Industrie"",""Kohle"",5790"
"2009,""Endverbrauch - Industrie"",""Müll und Industrieabfälle"",9460"
"2009,""Endverbrauch - Industrie"",""Rohöl"","
"2009,""Endverbrauch - Industrie"",""Uebrige erneuerbare Energien"",920"
"2009,""Endverbrauch - Industrie"",""Wasserkraft"","
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Elektrizität"",3620"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Erdölprodukte"",3950"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Fernwärme"",0"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Gas"",920"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Holzenergie"",720"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kernbrennstoffe"","
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Kohle"",0"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Müll und Industrieabfälle"",0"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Rohöl"","
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Uebrige erneuerbare Energien"",110"
"2009,""Endverbrauch - Statistische Differenz inkl. Landwirtschaft"",""Wasserkraft"","
"2009,""Endverbrauch - Total"",""Elektrizität"",206980"
"2009,""Endverbrauch - Total"",""Erdölprodukte"",475530"
"2009,""Endverbrauch - Total"",""Fernwärme"",15120"
"2009,""Endverbrauch - Total"",""Gas"",104800"
"2009,""Endverbrauch - Total"",""Holzenergie"",37210"
"2009,""Endverbrauch - Total"",""Kernbrennstoffe"",0"
"2009,""Endverbrauch - Total"",""Kohle"",6190"
"2009,""Endverbrauch - Total"",""Müll und Industrieabfälle"",9460"
"2009,""Endverbrauch - Total"",""Rohöl"",0"
"2009,""Endverbrauch - Total"",""Uebrige erneuerbare Energien"",12050"
"2009,""Endverbrauch - Total"",""Wasserkraft"",0"
"2009,""Endverbrauch - Verkehr"",""Elektrizität"",11830"
"2009,""Endverbrauch - Verkehr"",""Erdölprodukte"",293450"
"2009,""Endverbrauch - Verkehr"",""Fernwärme"","
"2009,""Endverbrauch - Verkehr"",""Gas"",1550"
"2009,""Endverbrauch - Verkehr"",""Holzenergie"","
"2009,""Endverbrauch - Verkehr"",""Kernbrennstoffe"","
"2009,""Endverbrauch - Verkehr"",""Kohle"","
"2009,""Endverbrauch - Verkehr"",""Müll und Industrieabfälle"","
"2009,""Endverbrauch - Verkehr"",""Rohöl"","
"2009,""Endverbrauch - Verkehr"",""Uebrige erneuerbare Energien"",360"
"2009,""Endverbrauch - Verkehr"",""Wasserkraft"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Elektrizität"",1520"
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Erdölprodukte"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Fernwärme"",10"
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Gas"",130"
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Holzenergie"",-1280"
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Kernbrennstoffe"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Kohle"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Müll und Industrieabfälle"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Rohöl"","
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Uebrige erneuerbare Energien"",-1610"
"2009,""Energieumwandlung - Diverse Erneuerbare"",""Wasserkraft"","
"2009,""Energieumwandlung - Gaswerke"",""Elektrizität"","
"2009,""Energieumwandlung - Gaswerke"",""Erdölprodukte"","
"2009,""Energieumwandlung - Gaswerke"",""Fernwärme"","
"2009,""Energieumwandlung - Gaswerke"",""Gas"",0"
"2009,""Energieumwandlung - Gaswerke"",""Holzenergie"","
"2009,""Energieumwandlung - Gaswerke"",""Kernbrennstoffe"","
"2009,""Energieumwandlung - Gaswerke"",""Kohle"","
"2009,""Energieumwandlung - Gaswerke"",""Müll und Industrieabfälle"","
"2009,""Energieumwandlung - Gaswerke"",""Rohöl"","
"2009,""Energieumwandlung - Gaswerke"",""Uebrige erneuerbare Energien"","
"2009,""Energieumwandlung - Gaswerke"",""Wasserkraft"","
"2009,""Energieumwandlung - Kernkraftwerke"",""Elektrizität"",94030"
